"","logFC","AveExpr","t","P.Value","adj.P.Val","B","symbol"
"205061_s_at",0.298021418312523,5.55835224460208,7.18555734391716,2.92988994412265e-12,9.86434673052966e-12,16.5741116808892,"EXOSC9"
"205203_at",-0.350783099991021,5.00235715839072,-7.18361671885993,2.96732328414348e-12,9.98886695257854e-12,16.5616408261323,"PLD1"
"205369_x_at",-0.473684508591692,4.59164248433698,-7.18102521801417,3.01804626538036e-12,1.01580795401285e-11,16.5449914467918,"DBT"
"205111_s_at",0.283225949078184,3.89208291047481,7.1809775092929,3.01898801227729e-12,1.01597136251157e-11,16.5446849812727,"PLCE1"
"216291_at",-0.184803194741274,3.54354036918138,-7.18032856090089,3.03182668975064e-12,1.0201377565332e-11,16.5405165042784,"ZNF440"
"214613_at",-0.180880132050642,3.88656072334697,-7.17833810885013,3.0715414547848e-12,1.0333446912698e-11,16.5277328184515,"GPR3"
"215897_at",-0.133083172615057,3.16087230362968,-7.17689325979572,3.10069021457398e-12,1.0429934999718e-11,16.5184550189739,"MED25"
"201380_at",0.333470193062468,4.67430593641589,7.17606671261136,3.11748740296842e-12,1.04848526641445e-11,16.5131481787768,"CRTAP"
"220444_at",0.178157768145503,3.67118556930565,7.17476350845141,3.14415330811403e-12,1.05729395749144e-11,16.5047819442093,"ZNF557"
"217179_x_at",-0.512408206324829,4.85696812768601,-7.17398539888671,3.16018170274376e-12,1.06252342075643e-11,16.4997872523795,"BMS1P20"
"203448_s_at",0.379303691554601,5.7815716615751,7.17245467813783,3.19194825072843e-12,1.07304202365973e-11,16.4899627889913,"TERF1"
"213535_s_at",0.391050723232239,6.87397146481644,7.17141974904817,3.21360360532651e-12,1.08015886918356e-11,16.4833213490693,"UBE2I"
"206724_at",0.315098254970041,4.02945657070367,7.17094518720813,3.22358184369381e-12,1.08334923778107e-11,16.4802762007952,"CBX4"
"211457_at",-0.250366663467579,3.99942679542277,-7.17059385520026,3.23098865753091e-12,1.08567459523009e-11,16.4780218908006,"GABARAPL3"
"218678_at",0.416266759774399,4.94664499042096,7.16984056851274,3.24692600341714e-12,1.09086524206537e-11,16.4731887455859,"NES"
"51228_at",0.249665479996637,4.43218058302698,7.16869091073416,3.27139862408668e-12,1.09892147474977e-11,16.465813224596,"RBM12B"
"209723_at",-0.659851025951748,6.4068754051675,-7.16809513123657,3.28415221037642e-12,1.10303923711406e-11,16.4619914242318,"SERPINB9"
"211730_s_at",0.327089665136834,9.03239729974628,7.16752679570854,3.2963639020466e-12,1.10697378028613e-11,16.458345904542,"POLR2L"
"200756_x_at",0.422920596242837,5.44874699166365,7.16552525887306,3.33972723570725e-12,1.12136679862378e-11,16.4455091024943,"CALU"
"222235_s_at",0.427678914487943,5.58888877698959,7.16452181751115,3.36167754337036e-12,1.1285667953531e-11,16.439074622458,"CSGALNACT2"
"201121_s_at",-0.416942733872304,10.5585978822555,-7.1644286730918,3.36372226508965e-12,1.12908301777233e-11,16.4384773780495,"PGRMC1"
"204403_x_at",-0.331835861327724,6.54273261274789,-7.16411443007827,3.37062961182831e-12,1.13123105043245e-11,16.4364624889513,"TCAF1"
"222118_at",0.13675441488234,3.49523987728473,7.15966293753915,3.46998962467444e-12,1.16440218448238e-11,16.4079275314475,"CENPN"
"215775_at",-0.432904073773793,4.0183247346347,-7.15861994644011,3.49368332270649e-12,1.17217628793172e-11,16.4012437727459,"THBS1"
"208478_s_at",0.34818120221663,4.2997550587687,7.15810993050646,3.50532726511572e-12,1.17590580806865e-11,16.3979757374028,"BAX"
"213860_x_at",0.386336799328476,7.95641649666028,7.15795671082116,3.50883280646159e-12,1.176904487638e-11,16.3969939856286,"CSNK1A1"
"214098_at",0.200780950396017,3.54027483560296,7.15758976441136,3.51724226859622e-12,1.17954745236597e-11,16.3946428519474,"KIAA1107"
"210008_s_at",0.206701994176707,4.16594089473412,7.15673881049624,3.53682031632932e-12,1.18593457015542e-11,16.389190905626,"MRPS12"
"204182_s_at",-0.312121371806403,4.83410160772537,-7.1559050645137,3.55610643253893e-12,1.19222189159556e-11,16.3838497041949,"ZBTB43"
"219762_s_at",0.364617958572308,9.68310366333558,7.15505983365766,3.57576382434021e-12,1.19863177540882e-11,16.3784354287347,"RPL36"
"217367_s_at",-0.356995746361156,5.05923652720965,-7.15479066805291,3.58204617742093e-12,1.20055695783879e-11,16.3767113468735,"ZHX3"
"38158_at",0.471429979497196,5.47754021643453,7.15381511715784,3.60490677158255e-12,1.20803708035516e-11,16.3704630962319,"ESPL1"
"221212_x_at",-0.221202355434721,3.4588014627453,-7.15169050132631,3.65519186829534e-12,1.22470376953356e-11,16.3568575913411,"PBRM1"
"221527_s_at",0.353329863327391,5.02878797959923,7.15071371774317,3.67854119105976e-12,1.23234173676123e-11,16.3506035854203,"PARD3"
"201724_s_at",0.387220637305737,7.58473593434474,7.15016631666337,3.69169052452387e-12,1.23656083935165e-11,16.3470990612805,"GALNT1"
"201952_at",0.43312815258018,9.38045185367369,7.14959203466056,3.70553528025044e-12,1.24101157498296e-11,16.3434226700188,"ALCAM"
"208913_at",0.285882856335239,4.50279391342619,7.14803269304345,3.74338596759292e-12,1.25349952971969e-11,16.3334413808925,"GGA2"
"219166_at",0.370734826399431,5.22548405737068,7.14797959135643,3.74468160652265e-12,1.25374485060963e-11,16.3331015091797,"DNAAF2"
"201137_s_at",-0.665329324543958,8.90132260653446,-7.14729488990148,3.76142734909817e-12,1.25916211980935e-11,16.3287193287179,"HLA-DPB1"
"204097_s_at",0.286582495459205,4.98259373737897,7.14688286906831,3.77153962398646e-12,1.26235749807501e-11,16.326082500246,"RBMX2"
"202586_at",0.185831157763656,3.69791726039455,7.14635647616512,3.7844978660683e-12,1.26650433546151e-11,16.322713894234,"POLR2L"
"210876_at",0.140616135857077,3.46878232537669,7.14140737722343,3.90849183161614e-12,1.3078030970162e-11,16.2910521422621,"ANXA2P1"
"220757_s_at",-0.277818351104972,6.17293900740434,-7.14056915276037,3.92988472498848e-12,1.31476371778911e-11,16.285691334968,"UBXN6"
"215386_at",-0.271733319056812,3.98245796095894,-7.14047572735066,3.93227622123919e-12,1.31536618438567e-11,16.285093869925,"AUTS2"
"209733_at",0.259386975755699,4.31798859576451,7.13949003768592,3.95759522751214e-12,1.32363668558486e-11,16.2787906599898,""
"212770_at",0.246949525246041,4.15739292704396,7.13935276444628,3.96113400777686e-12,1.32462129576776e-11,16.27791289051,"TLE3"
"214349_at",-0.403014279097836,4.30234784601046,-7.1383472155484,3.98715124098736e-12,1.33312137889349e-11,16.2714834922121,""
"212188_at",-0.540546503303173,6.23729106560348,-7.13822078431773,3.99043435416713e-12,1.33401879895802e-11,16.2706751517785,"KCTD12"
"211996_s_at",-0.520238239872263,7.93299852431005,-7.1372882719215,4.01473172938191e-12,1.34194005028335e-11,16.2647134656967,"NPIPB11///LOC613037///LOC440353///NPIPB4///NPIPB3"
"207515_s_at",0.319338557059283,5.07767030497592,7.13702600567353,4.02159147479453e-12,1.34403120157173e-11,16.2630368706489,"POLR1C"
"219904_at",0.200241959311441,3.68931933930513,7.13609626080001,4.04600257994296e-12,1.3519865763831e-11,16.2570936628338,"ZSCAN5A"
"209618_at",0.470307160462346,3.65429492569772,7.13519730218762,4.06974395551561e-12,1.35971580497257e-11,16.2513478316873,"CTNND2"
"204570_at",-0.535632264838504,5.32193454926733,-7.1348793220031,4.07817453784702e-12,1.36232809194086e-11,16.2493155497425,"COX7A1"
"201883_s_at",-0.408987773808363,7.20559183969347,-7.13429590232562,4.09368739750613e-12,1.36730509926004e-11,16.2455869711738,"B4GALT1"
"220939_s_at",0.339841981800539,7.33625534872884,7.13275800786164,4.13485803015707e-12,1.38084910941118e-11,16.235759591365,"DPP8"
"214918_at",-0.241309511456547,4.42637543623466,-7.13190358284889,4.15790738673491e-12,1.38833830690978e-11,16.2303004088806,"HNRNPM"
"219340_s_at",-0.279424274666864,4.20981028322891,-7.12972227111679,4.21732623052629e-12,1.40796732385846e-11,16.2163656857376,"CLN8"
"206472_s_at",0.218901959034505,3.70033209755087,7.12969236856267,4.21814655127487e-12,1.40803009149736e-11,16.2161746847235,"TLE3"
"221184_at",-0.159988673085847,3.84175371511417,-7.12942645748318,4.22544823286689e-12,1.41025601393105e-11,16.2144762193394,""
"206674_at",-0.197765343295383,3.90196078289235,-7.12923801535959,4.23063021217227e-12,1.41177391824745e-11,16.2132726050946,"FLT3"
"220140_s_at",0.291120232406455,5.2824549888676,7.12906920216982,4.23527772283316e-12,1.41311304063603e-11,16.2121943857866,"SNX11"
"215585_at",-0.18143987217024,3.72252524206493,-7.12750890166076,4.27847199492244e-12,1.42731107689787e-11,16.2022296142382,"IST1"
"204283_at",0.385695597532021,4.94013757054834,7.12710159026314,4.28981886312445e-12,1.43088206177434e-11,16.1996286266687,"FARS2"
"216187_x_at",-0.432015704696638,9.16439219178791,-7.12674897546124,4.2996658981295e-12,1.43395177803726e-11,16.197377012619,"KLC1"
"205622_at",0.245002361164427,3.93908946046704,7.1266468647125,4.30252156738637e-12,1.43468928215873e-11,16.1967250031259,"SMPD2"
"221711_s_at",0.330650991669005,6.82598405995961,7.12614546792224,4.31657092217199e-12,1.43915857605818e-11,16.1935235328753,"BABAM1"
"221187_s_at",-0.261128684535711,4.45984507067778,-7.12585756105484,4.3246585833895e-12,1.44163918166044e-11,16.1916852982963,"FUZ"
"214271_x_at",0.300088740409901,11.0124639362088,7.12503521280872,4.34784155042415e-12,1.44915036139567e-11,16.1864350731287,"RPL12"
"214898_x_at",-0.409948455223294,4.80152789571791,-7.12126966922736,4.45556773021125e-12,1.48483361592853e-11,16.1624003418219,"MUC3B"
"211241_at",0.160722679134508,3.65520725935898,7.12056966642513,4.47588112392002e-12,1.49137993217793e-11,16.1579334677545,"ANXA2P3"
"204887_s_at",0.245030287421191,4.42438187231399,7.11905740165398,4.52007706143917e-12,1.5058808498523e-11,16.1482845543607,"PLK4"
"220962_s_at",-0.289272385725771,4.59993544244809,-7.11695103460935,4.58235177971629e-12,1.52639954271836e-11,16.1348477089264,"PADI1"
"207180_s_at",0.504149659655413,7.21879471858334,7.11676143501859,4.58799851662278e-12,1.52805191397182e-11,16.1336383777267,"HTATIP2"
"202703_at",0.315388399874326,6.07168725210998,7.11609736672151,4.60783010738759e-12,1.53442740887254e-11,16.1294029233894,"DUSP11"
"217008_s_at",-0.175655200234153,3.41723821260291,-7.1150076305574,4.64055661846564e-12,1.54509441955731e-11,16.1224532197907,"GRM7"
"203765_at",0.444924290662293,4.31351796199451,7.11411274747105,4.66760225940878e-12,1.55386705206331e-11,16.116746805483,"GCA"
"220251_at",0.392435674109554,4.96704140216435,7.11384137425717,4.67583444266866e-12,1.55637490836092e-11,16.115016448084,"DIEXF"
"200615_s_at",0.416904500159474,5.35429966343913,7.11265499361162,4.71199164619256e-12,1.56817560868952e-11,16.1074523407828,"AP2B1"
"220354_at",0.399778296252578,3.90790794801429,7.11192795205613,4.734285382388e-12,1.57535963680538e-11,16.1028173738415,""
"205255_x_at",-0.369803329389382,7.40036757106612,-7.11153947972791,4.74623985085104e-12,1.57910158372555e-11,16.1003409752763,"TCF7"
"216578_at",-0.23591122860193,4.14790545228603,-7.11057155037673,4.77615527350742e-12,1.58881723379837e-11,16.0941711716806,""
"213070_at",0.297203075611119,8.16000826904158,7.11054843678923,4.77687189893434e-12,1.58881827401747e-11,16.0940238484993,"PIK3C2A"
"218357_s_at",0.283674273902902,9.12908212344017,7.11019675991756,4.78778852331838e-12,1.5922113924321e-11,16.0917823498596,"TIMM8B"
"215553_x_at",-0.342544091478587,4.69535042458448,-7.10797337884243,4.85737610849218e-12,1.61511200812161e-11,16.0776131171748,"WDR45"
"213029_at",-0.485262021115876,7.46248247294568,-7.10774132782897,4.86469594333937e-12,1.61730440827532e-11,16.0761344973308,"NFIB"
"209061_at",0.394041557563497,5.43097605239994,7.10745168767127,4.87384759898825e-12,1.62010506544664e-11,16.074288975356,"NCOA3"
"201109_s_at",-0.815786335126727,6.249111753741,-7.10618510809631,4.91406659839382e-12,1.63323037332886e-11,16.0662193143839,"THBS1"
"202379_s_at",-0.481654835681554,8.51266788173769,-7.10557540395293,4.93354337812738e-12,1.63945894559231e-11,16.0623351592197,"NKTR"
"201011_at",0.280510110974869,9.23825654481437,7.10494860873566,4.95364527607137e-12,1.64589336030375e-11,16.0583423994203,"RPN1"
"202508_s_at",0.654955353981282,4.00711124113292,7.10453381580832,4.96699234085254e-12,1.65008183568707e-11,16.0557002726509,"SNAP25"
"214192_at",-0.231256870157203,4.08280477657536,-7.10441650437049,4.97077356049915e-12,1.65109167131854e-11,16.0549530504086,"NUP88"
"210321_at",-0.289159041954821,3.98824550302905,-7.10334472020554,5.00545100875789e-12,1.66236216350516e-11,16.0481267091794,"GZMH"
"209884_s_at",0.382828208444821,4.04191496919174,7.10213552912294,5.04485995468245e-12,1.67520043947016e-11,16.0404261833046,"SLC4A7"
"211832_s_at",-0.373537123916367,4.21823710971884,-7.10151000413554,5.06536615201009e-12,1.68175896038409e-11,16.03644304217,"MDM2"
"212117_at",0.4845328092084,6.17716055247761,7.10108666945729,5.07929056434816e-12,1.68613062443209e-11,16.0337475412618,"RHOQ"
"221511_x_at",-0.420711333073584,5.52504295552219,-7.09948561598961,5.13229402290264e-12,1.70347180357722e-11,16.0235542966109,"CCPG1"
"218419_s_at",0.225224387828573,4.95543755760369,7.09874923834629,5.15685435713432e-12,1.7113685964928e-11,16.0188666961293,"TMUB2"
"203366_at",-0.29141260970001,5.61754825247243,-7.09389486025249,5.32167971077628e-12,1.76580485470967e-11,15.9879745475203,"POLG"
"211493_x_at",0.150657251134958,3.90313692849376,7.0937101692718,5.32805196890794e-12,1.76765585881469e-11,15.9867995470668,"DTNA"
"208453_s_at",0.344015198286052,4.94716440480505,7.09143243770307,5.40725855641454e-12,1.79366652069476e-11,15.9723106555241,"XPNPEP1"
"220723_s_at",-0.151646123662351,3.46878246000104,-7.08985431068458,5.46281486201631e-12,1.8118254594486e-11,15.9622741847837,"CWH43"
"218237_s_at",0.782457583266959,5.8299721224046,7.08939098310373,5.47923216472692e-12,1.81699987854265e-11,15.9593278799705,"SLC38A1"
"65770_at",-0.231857574433665,6.31106594780718,-7.08883206618242,5.49910111415932e-12,1.82331720682102e-11,15.9557739246313,"RHOT2"
"205704_s_at",0.270661518859328,4.02285618236421,7.08724687713926,5.55583932865245e-12,1.84185544395463e-11,15.9456954753472,"ATP6V0A2"
"219022_at",0.287202234585654,4.63458501009683,7.08672419389478,5.57467349826624e-12,1.84782419558488e-11,15.9423727071466,"C12orf43"
"218244_at",0.393638630638267,6.49334953140372,7.08659476485681,5.57934698649705e-12,1.84909806065361e-11,15.9415499392214,"NOL8"
"215836_s_at",-0.453311938035127,6.40945915186662,-7.0865267619477,5.58180401338041e-12,1.84963707991004e-11,15.9411176560527,"PCDHGA1///PCDHGA2///PCDHGA3///PCDHGA4///PCDHGA5///PCDHGA6///PCDHGA7///PCDHGA9///PCDHGA10///PCDHGA11///PCDHGB1///PCDHGB2///PCDHGB3///PCDHGB5///PCDHGB6///PCDHGB7///PCDHGC4///PCDHGC5///PCDHGA12///PCDHGA8///PCDHGB4///PCDHGC3"
"209298_s_at",-0.388970673498384,4.8736833971936,-7.0862578312574,5.59153123280757e-12,1.85258469710101e-11,15.9394081406526,"ITSN1"
"208890_s_at",-0.360508871734781,8.24867851447212,-7.08575511477417,5.60975921231076e-12,1.85834748794609e-11,15.9362126538163,"PLXNB2"
"58367_s_at",-0.227929197201228,5.66282890281158,-7.08529850425748,5.62636607706139e-12,1.86357161689726e-11,15.933310392498,"ZNF419"
"220788_s_at",0.258771748439131,4.41594194066173,7.08521676789879,5.629343915736e-12,1.86428064121965e-11,15.9327908838143,"RNF31"
"217960_s_at",0.385241736330349,5.92290888261793,7.08458055419045,5.652575656321e-12,1.87169598089154e-11,15.9287473311442,"TOMM22"
"200892_s_at",0.353546012792522,6.29744800393517,7.08386988851412,5.67863755681683e-12,1.88004610638117e-11,15.9242309280557,"TRA2B"
"214768_x_at",-0.747005004612409,5.18471839434578,-7.08376705712401,5.68241841696021e-12,1.88101818505827e-11,15.9235774465614,"HLA-C"
"205240_at",0.302947627758136,4.31279721948946,7.08303909689165,5.7092546348491e-12,1.88962072248543e-11,15.9189515592295,"GPSM2"
"212538_at",0.446543467370271,5.77173980738363,7.07751561268722,5.91697916686494e-12,1.9580813209652e-11,15.8838643745837,"DOCK9"
"205815_at",1.23708016518744,4.22400046859628,7.0760993053674,5.97142928696145e-12,1.97580664728169e-11,15.8748709711347,"REG3A"
"213066_at",-0.381992910729255,5.20316543519909,-7.07540490491241,5.99830533477694e-12,1.98440444502768e-11,15.8704621223921,"RUSC2"
"222120_at",0.237263996193563,4.44859282866463,7.07517057114761,6.00740179792732e-12,1.98711858639699e-11,15.8689743809393,"ZNF764"
"204527_at",0.269834755255572,3.81052596696526,7.07343944814041,6.07502283662042e-12,2.00918771017174e-11,15.8579850141759,"MYO5A"
"206926_s_at",-0.282984321946493,4.21907184538912,-7.07332266683801,6.0796113983439e-12,2.01040669168877e-11,15.8572437499281,"IL11"
"217288_at",-0.342229009219095,3.99258014031999,-7.07329070059598,6.08086800747145e-12,2.01052366429657e-11,15.8570408472869,"DNAJC22"
"209665_at",0.260259692658525,5.39392294050639,7.06880614774871,6.25971319053255e-12,2.06934817884173e-11,15.828582790999,"CYB561D2"
"211360_s_at",-0.636839698989849,5.24933022316574,-7.06852756283068,6.27099230714387e-12,2.0727691360469e-11,15.8268154204906,"ITPR2"
"218444_at",0.295934355322036,4.97597623103609,7.06831826859328,6.27947918539911e-12,2.07526628822303e-11,15.8254876733351,"ALG12"
"213844_at",0.417663225261511,3.78154114844923,7.06727701219639,6.32187028878055e-12,2.08896583455357e-11,15.8188824835413,"HOXA5"
"202425_x_at",-0.348207874861292,5.89480623932066,-7.06495661029209,6.4173522581115e-12,2.12020178165618e-11,15.8041658373073,"PPP3CA"
"205071_x_at",0.230156028415524,4.07386103142961,7.0647052330712,6.4277809038037e-12,2.12333222319983e-11,15.8025717620485,"XRCC4"
"219679_s_at",0.487893538609626,4.63199998187749,7.06430961659042,6.44422722822238e-12,2.12844930166206e-11,15.8000631038675,"WAC"
"211855_s_at",0.219452096833954,4.04480943405996,7.06411874840626,6.4521766741862e-12,2.13075886372206e-11,15.7988528225024,"SLC25A14"
"201363_s_at",0.352051354407193,6.16404093874592,7.06367953285221,6.47050615558708e-12,2.13649512266627e-11,15.7960678870041,"IVNS1ABP"
"221176_x_at",-0.250938910534446,4.3558065033915,-7.06300228127904,6.49886982893014e-12,2.14554237732567e-11,15.7917739051408,"WBSCR23"
"207791_s_at",0.616550816292226,7.33137287837208,7.06148800551671,6.5627315975808e-12,2.16630458367817e-11,15.7821741166852,"RAB1A"
"210338_s_at",0.6250875981451,9.89560677005126,7.06040446829822,6.60880613755799e-12,2.18119008553641e-11,15.7753060089012,"HSPA8"
"220071_x_at",-0.422593600967936,7.5005490679853,-7.05947986154079,6.64837399987015e-12,2.19392401050842e-11,15.7694459592886,"HAUS2"
"200682_s_at",0.321700792370702,8.63132779992751,7.0593034486165,6.65594988096665e-12,2.19609856199978e-11,15.7683279440123,"UBE2L3"
"213058_at",0.312263603326666,4.57088866307668,7.05926293146159,6.65769104910129e-12,2.19634761898352e-11,15.7680711700506,"TTC28"
"218378_s_at",0.321173410340591,5.86529231864547,7.05522182749701,6.83362081864058e-12,2.25405226469395e-11,15.7424669033641,"PRKRIP1"
"217104_at",0.267950962304258,3.81267863874074,7.0532688070071,6.92027643765288e-12,2.28229732988232e-11,15.7300968207234,"ST20"
"219235_s_at",-0.365775731206082,6.27723385543416,-7.05308051938145,6.92868765656992e-12,2.28473295922551e-11,15.7289043843445,"PHACTR4"
"214146_s_at",-0.217529403900401,3.46903645989748,-7.05304964618703,6.93006778849892e-12,2.28484971149384e-11,15.728708865039,"PPBP"
"205545_x_at",0.270386487775669,7.8788708512401,7.05234803885212,6.96150489027541e-12,2.29487477271137e-11,15.7242657835003,"DNAJC8"
"203884_s_at",0.291813411238244,5.56556560089059,7.05198125807879,6.97799510530276e-12,2.2999703227484e-11,15.721943203986,"RAB11FIP2"
"205925_s_at",0.152514513395098,3.42451079065914,7.05140555706132,7.00395572326094e-12,2.30818537880087e-11,15.7182978645817,"RAB3B"
"218013_x_at",0.399243553984339,5.36530299798063,7.05053727372041,7.04328976226067e-12,2.32080462305446e-11,15.7128003408504,"DCTN4"
"200087_s_at",0.273342553625278,10.1553724356651,7.05033577944574,7.05244864576881e-12,2.32347871643704e-11,15.711524659584,"TMED2"
"219777_at",-0.455898955283456,5.25347616113499,-7.05024711879784,7.05648240783684e-12,2.32446376120874e-11,15.710963348953,"GIMAP6"
"205224_at",0.227371258692441,4.2709046315953,7.04980676532502,7.07655065449492e-12,2.33072962541477e-11,15.708175553878,"SURF2"
"201274_at",0.29251236422982,8.59245277792161,7.0490964748585,7.10903908006378e-12,2.34108373609672e-11,15.7036791300035,"PSMA5"
"210892_s_at",0.267223524123018,3.87085825091907,7.04880777123602,7.12228616002452e-12,2.34509933774103e-11,15.7018516230408,"GTF2I"
"214900_at",-0.366593063903418,5.35649921037643,-7.04853727656443,7.1347197509701e-12,2.34884594048791e-11,15.7001394335271,"ZKSCAN1"
"214832_at",-0.445407141506567,5.22357602392171,-7.04718903272854,7.19701231495715e-12,2.36900325542448e-11,15.6916060369008,"HNF4A"
"203446_s_at",0.351829331324113,5.7071044840263,7.04598454556433,7.25311502338744e-12,2.38711743039893e-11,15.6839836119749,"OCRL"
"219226_at",0.249449156396165,5.22762411070264,7.04559800916358,7.27121012830907e-12,2.3927191833484e-11,15.6815376910636,"CDK12"
"54051_at",0.142163298840497,3.74906907264537,7.04542223661345,7.27945332431677e-12,2.39507781657633e-11,15.6804254746717,"PKNOX1"
"218929_at",-0.291051683960831,5.37649571532129,-7.04538073777098,7.28140083377981e-12,2.39536465898373e-11,15.6801628902854,"CDKN2AIP"
"205336_at",-0.12809866698371,3.58531078807021,-7.04527427747817,7.28639927855338e-12,2.39665493552181e-11,15.6794892672231,"PVALB"
"210800_at",-0.203461523777327,3.6064312639155,-7.04473673866834,7.31168897427151e-12,2.40461807826138e-11,15.6760881363785,"TIMM8A"
"221432_s_at",-0.336742180096143,5.9153023067364,-7.04452593682002,7.321630153928e-12,2.40753189999511e-11,15.674754401234,"SLC25A28"
"210793_s_at",0.40067339276949,4.32211893543209,7.0435553038429,7.36757587294707e-12,2.42228229054755e-11,15.6686136532329,"NUP98"
"221053_s_at",0.229296770498502,3.49233568062963,7.04307263797909,7.39052868674811e-12,2.4294699261368e-11,15.6655602989077,"TDRKH"
"202225_at",-0.362803712945506,7.88122024284161,-7.04037096420966,7.52030893655131e-12,2.47176737120479e-11,15.6484725256269,""
"217739_s_at",-0.669422441399419,8.54248810904572,-7.04020055453217,7.5285696160105e-12,2.47411729942919e-11,15.6473948789281,"NAMPT"
"211541_s_at",-0.217522079568437,4.50341603324186,-7.03797634377268,7.63721083931978e-12,2.50944977084215e-11,15.6333311866454,"DYRK1A"
"209042_s_at",-0.395171399881965,7.33447401491224,-7.03704095004282,7.68335911365385e-12,2.52424078995048e-11,15.6274177443943,"UBE2G2"
"214394_x_at",0.319881077070284,11.1853939833273,7.03694550718343,7.68808323791794e-12,2.5254202322165e-11,15.6268144017074,"EEF1DP1///EEF1D"
"216569_at",-0.165051561297358,3.83769511727852,-7.03578935815979,7.7455363494695e-12,2.54391745471957e-11,15.6195063146453,"FABP3P2"
"203853_s_at",0.294063772162026,5.16655127893129,7.03518547686098,7.77571295844224e-12,2.55345194158077e-11,15.6156895245461,"GAB2"
"213335_s_at",-0.212867520918203,4.06553831874903,-7.0348519531493,7.79242902531417e-12,2.55856398607632e-11,15.6135816226217,"ST3GAL6"
"214727_at",0.188945608752699,3.46808438616476,7.03372021497164,7.84941505969809e-12,2.57689480391209e-11,15.6064295209866,"BRCA2"
"212646_at",-0.626157919743992,7.35155867550355,-7.03326225462404,7.87259085813657e-12,2.58412224688952e-11,15.6035356674141,"RFTN1"
"206520_x_at",-0.187093557995137,3.96671520219541,-7.03290328542511,7.89080408060103e-12,2.58971886907625e-11,15.6012674441549,"SIGLEC6"
"219369_s_at",0.172662576706449,3.74368229689846,7.03204465109637,7.93453732888681e-12,2.60368814087314e-11,15.5958423540451,"OTUB2"
"201285_at",0.265036334171779,6.857921591674,7.02897593405225,8.09279449763823e-12,2.65522834644774e-11,15.5764576547879,"MKRN1"
"208983_s_at",0.500749470861572,4.93611368767152,7.02859621275488,8.11259164817831e-12,2.66133162671825e-11,15.574059471189,"PECAM1"
"210056_at",-0.563963893249829,6.63380358566769,-7.02790658527099,8.14866790816585e-12,2.6727726760795e-11,15.5697042948271,"RND1"
"205285_s_at",-0.342687950760808,4.12871894060995,-7.02669726244856,8.21231202977698e-12,2.69325131486118e-11,15.5620679286434,"FYB"
"214549_x_at",-0.200314018443925,3.8519565474033,-7.02564934333433,8.26785687166319e-12,2.71077928990623e-11,15.5554516048676,"SPRR1A"
"212908_at",-0.351504735841415,5.69660654481437,-7.02564301651304,8.26819334338203e-12,2.71077928990623e-11,15.5554116611368,"DNAJC16"
"212089_at",0.413523011266511,6.71277834101383,7.02439820377273,8.33465730363181e-12,2.73216765548761e-11,15.5475532217911,"LMNA"
"220382_s_at",-0.178998073433832,3.49889195878424,-7.02409618171091,8.35086210824918e-12,2.73707679462014e-11,15.5456467389826,"ARHGAP28"
"217520_x_at",0.266466943125019,3.74646745456428,7.0217263753113,8.4790922739142e-12,2.77869649382666e-11,15.5306898474381,"PDCD6IPP2"
"213020_at",-0.277418017683783,5.77627829441309,-7.02162686065402,8.48451915317215e-12,2.78006581081279e-11,15.5300618545165,"GOSR1"
"204084_s_at",-0.515119438555576,6.96974389012582,-7.02125812475728,8.50465738572493e-12,2.78625438671948e-11,15.5277349873687,"CLN5"
"210561_s_at",-0.497714243955634,7.80621236213949,-7.02113704707847,8.51128019501822e-12,2.78801393619691e-11,15.5269709612647,"WSB1"
"202121_s_at",0.32304172028717,8.60713297778698,7.02047608536064,8.54752353011197e-12,2.79947424574986e-11,15.5228003360719,"CHMP2A"
"202825_at",-0.394374437247293,6.40768360171905,-7.02018195691532,8.56370058531767e-12,2.80436006814491e-11,15.5209445053237,"SLC25A4"
"202814_s_at",-0.353332148811943,6.55861878009631,-7.0182097674952,8.67295121594604e-12,2.83971883071146e-11,15.5085023920966,"HEXIM1"
"215408_at",-0.222242777227088,3.64527528089888,-7.01780188433366,8.69571656597891e-12,2.84675413835958e-11,15.5059294934815,"MYO1E"
"212705_x_at",-0.298249194785201,4.93090226272459,-7.01665445075187,8.76007431589599e-12,2.86740165906765e-11,15.4986922008715,"PNPLA2"
"219132_at",-0.262391672730605,3.73708702687309,-7.01621005416787,8.78512542971241e-12,2.87517891047672e-11,15.4958894786206,"PELI2"
"216899_s_at",0.353693761638465,4.42763007300782,7.01602136688709,8.79578322342409e-12,2.878243950319e-11,15.4946995076337,"SKAP2"
"202685_s_at",-0.216890709280404,4.00967268420235,-7.01586675838647,8.80452558909213e-12,2.88068139609027e-11,15.4937244761158,"AXL"
"209704_at",0.239203472488811,3.98311820017605,7.01428889439542,8.89423609997131e-12,2.90960554538212e-11,15.483774726618,"MTF2"
"202368_s_at",-0.338362897522282,4.44384106819241,-7.01349588434133,8.93966192950701e-12,2.92403630796507e-11,15.4787748092942,"TRAM2"
"213248_at",0.652391647424396,5.22310773313312,7.01269738449122,8.98563267837109e-12,2.93864104100407e-11,15.4737407338164,"LOC730101"
"200732_s_at",-0.3747252862466,10.8781465437788,-7.01234088046333,9.00623208169503e-12,2.94494531564148e-11,15.4714933314225,"PTP4A1"
