"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0090075","relaxation of muscle","9/4095","35/18986",0.257142857142857,1.19221350078493,0.596859577184982,0.335932140642589,0.72379307635677,0.586707161918512,"ABCC8/ATP1A2/CHGA/TNNI2/SLN/SLC8A1/ATP2A1/KBTBD13/TIFAB",9
"GO:0006643","membrane lipid metabolic process","50/4095","218/18986",0.229357798165138,1.06339124687749,0.493649686588793,0.335980376324249,0.72379307635677,0.586707161918512,"ST3GAL6/PIGU/ST8SIA5/GLA/SMPD3/CWH43/ST6GALNAC5/ELOVL4/PIGZ/ELOVL3/GAL3ST1/SMPDL3B/ALDH3B2/PEMT/B4GALNT1/PIGC/ST6GALNAC4/NAAA/ABCA8/PLPP2/CCN1/ABCA12/ST8SIA6/TLCD3B/CERS3/GAL3ST2/PAQR4/PLPP3/SGPP2/SGMS2/ELOVL7/PGAP4/CEL/B3GALT1/UGT8/SPHK1/B3GNT5/FUT2/GBA1/PSAPL1/TH/PLA2G6/CERKL/SPTSSB/GAL3ST4/NEU1/MFSD2B/CERS1/GBA3/PNLIPRP2",50
"GO:0006874","intracellular calcium ion homeostasis","69/4095","304/18986",0.226973684210526,1.052337574706,0.482401915608836,0.336246984504279,0.724116950032036,0.586969694140832,"ATP1A2/XK/TRPC7/DRD4/TRPC5/SCGN/CACNA1S/ITPR3/KCTD17/BDKRB1/PLCB4/CEMIP/CALB1/JPH1/CXCL12/CALCA/TRPV4/STC2/SLC8A2/CNR1/CASQ2/EDN3/ATP13A4/F2RL3/TNNI3/RGN/TRPC4/HTR1B/TRPC6/TRPC3/CASQ1/TRPM8/HTR2C/FATE1/PLCH2/CACNA1C/GRM1/THY1/ADCY8/MICU3/STC1/PTH1R/CTRC/ADORA1/CCR1/GRIK2/PRKCB/GRM5/DRD5/CALB2/XCR1/CHRNA7/CALCB/GP5/CCL13/CACNB4/PLCB1/SLC8A1/DHRS7C/P2RY4/NPSR1/ERC2/FZD9/ATP2A1/RYR2/DMD/CCL23/CCL15/CCL3",69
"GO:0070373","negative regulation of ERK1 and ERK2 cascade","19/4095","79/18986",0.240506329113924,1.11508013786495,0.537493144050646,0.336596173217073,0.724618377737964,0.587376151781645,"RPS6KA6/FBLN1/GBP1/DUSP9/EPHB2/SPRY2/TLR4/DUSP6/NLRP12/DUSP10/PTPRR/ATF3/WNK2/NDRG2/PSCA/ADIPOQ/C1QL4/SPRED3/TLR9",19
"GO:0042129","regulation of T cell proliferation","42/4095","182/18986",0.230769230769231,1.06993519301212,0.497137670001612,0.337062610465135,0.725229193076861,0.587871279112434,"IGF1/KITLG/TNFRSF9/ARG2/DHPS/PYCARD/IL4I1/LILRB1/CLC/CD81/TNFSF4/ARG1/CD274/SDC4/BMP4/IL1B/TNFSF9/CD70/FOXJ1/VTCN1/IL6ST/IL6/IL10/CDKN2A/SCGB1A1/DLG5/VSIG4/CD1D/IHH/SPTA1/CTLA4/LMO1/IGF2/LGALS9B/LGALS9C/LEP/SCRIB/ZP3/IL27/PDCD1LG2/CR1/CD24",42
"GO:0044409","symbiont entry into host","38/4095","164/18986",0.231707317073171,1.07428452306501,0.501023043537743,0.337112799286691,0.725229193076861,0.587871279112434,"CD4/FCN1/SIGLEC1/TYRO3/SLC10A1/CLEC4M/EFNB3/NECTIN1/CD81/HAVCR1/TRIM6/LDLR/APCS/EPHA2/FCN3/NECTIN4/AGTR1/NCAM1/GPR15/TRIM11/LY6E/TRIM58/ITGA2/AXL/CDK1/BSG/TMPRSS2/SLC52A2/TNFRSF4/SRC/AVPR1B/CR1/TRIM31/TRIM59/HS3ST5/RFPL4B/TRIM34/MRC1",38
"GO:0034103","regulation of tissue remodeling","21/4095","88/18986",0.238636363636364,1.10641025641026,0.524671199562335,0.339034338427985,0.728946110012959,0.590884214518837,"PDK4/CLDN18/TF/SUCO/SFRP1/HAMP/MDK/CALCA/THBS4/HRG/SPP1/TNFSF11/IL6/HAND2/TNFRSF11B/LEP/CSF1R/TMEM119/SIGLEC15/SRC/BGLAP",21
"GO:0001895","retina homeostasis","14/4095","57/18986",0.245614035087719,1.13876143349828,0.550189999175838,0.339308730399417,0.728946110012959,0.590884214518837,"USH1C/USH2A/WHRN/RPE65/SLC2A1/NDP/CIB2/PCDH15/RHO/BSG/BBS1/USH1G/ABCA4/ARMS2",14
"GO:0099024","plasma membrane invagination","14/4095","57/18986",0.245614035087719,1.13876143349828,0.550189999175838,0.339308730399417,0.728946110012959,0.590884214518837,"MARCO/FCGR2B/TREM2/HAVCR1/THBS1/GULP1/MEGF10/TIMD4/ALOX15/ITGA2/CD300A/AURKB/SPIRE2/XKR5",14
"GO:1903351","cellular response to dopamine","14/4095","57/18986",0.245614035087719,1.13876143349828,0.550189999175838,0.339308730399417,0.728946110012959,0.590884214518837,"DRD4/GNAO1/SLC1A1/RGS8/GNAL/HCN3/HTR2C/HTR3B/GNA14/HTR4/HTR3A/DRD5/ADCY6/LRRK2",14
"GO:0010631","epithelial cell migration","23/4095","97/18986",0.237113402061856,1.09934921893685,0.51441800751884,0.340868671239073,0.73179251446982,0.593191511915163,"ITGA3/ANLN/KITLG/EPB41L4B/MMP9/FERMT1/TACR1/PKN1/SOX9/DUSP10/PTPRR/GDF6/PKN3/ITGA2/ZEB2/HAS2/LRG1/MCC/MACIR/TACSTD2/NANOS1/SRC/EPPK1",23
"GO:0046330","positive regulation of JNK cascade","23/4095","97/18986",0.237113402061856,1.09934921893685,0.51441800751884,0.340868671239073,0.73179251446982,0.593191511915163,"FCGR2B/SEMA3A/GADD45B/BIRC7/PYCARD/DKK1/TRPV4/FZD10/TNFSF11/NRK/IL1B/TNFRSF19/GADD45G/EDA2R/TLR4/WNT7A/FGF19/TLR3/SERPINF2/MYD88/SH3RF3/PLCB1/TLR9",23
"GO:0007160","cell-matrix adhesion","55/4095","241/18986",0.228215767634855,1.05809635270216,0.475975927759347,0.34115437136027,0.732153488915148,0.593484118047029,"ITGA3/FERMT2/ACTN2/COL5A3/SIGLEC1/ITGA6/FERMT1/SFRP1/FGL1/SERPINE1/TECTA/HRG/TEK/HOXA7/SDC4/HOXD3/CCL25/ITGB4/ANGPTL3/POSTN/LYVE1/THBS1/ITGA11/CDH11/CDH13/SKAP1/ADAM15/ITGA9/PHLDB2/CDKN2A/THY1/ITGAD/MMP14/ADAMTS13/WNT4/ITGA2/DLC1/FREM1/SVEP1/VWA2/TNXB/NPNT/FGG/FGA/FGB/CD34/ANXA2/EFNA5/APOD/SRC/S100A10/L1CAM/DDR1/STRC/MMP12",55
"GO:0022411","cellular component disassembly","101/4095","450/18986",0.224444444444444,1.04061104327771,0.457206835704429,0.341654778455914,0.732974839897841,0.594149905714439,"ABCC8/SCIN/STMN4/SNAI2/CAPG/NAV3/ACTN2/FAP/JMJD4/SMARCD3/AURKA/TPX2/TREM2/MMP11/MMP9/SPEF1/STMN2/DKK1/CDK5RAP3/CHKA/TRPV4/APC2/ARHGEF2/DNAJC6/STMN1/TNP1/KIF18A/PLG/ACVR1C/FGF13/C1QL1/MAP1B/TOP2A/NES/ERN2/ADGRB3/MICAL1/LAMC1/PLXNC1/CKAP2/IL6/CTSV/MYC/HMGA1/MMP20/MMP13/TRIM54/GABARAPL1/DIAPH3/PIF1/SH3GL3/KIF2C/ADAM15/LIX1/H2BC1/PLIN2/CDKN2A/MMP3/CCSAP/ATAD2/MMP14/C1QC/PRKAA2/PDPN/TRIM58/TMOD4/SPTA1/EIF5A2/DNASE1L3/MELTF/CFL2/WDR72/PRKCB/MMP10/PLK1/MAP1A/KLK4/ADRB2/SLN/CDK1/C1QB/PLK3/SPTBN2/SH3PXD2B/PLAAT3/NCKAP5/GBA1/AURKB/ST20/H2AC25/KIF18B/KIF24/GSPT2/KIF19/MMP1/DDR1/PRSS1/STMND1/IRGM/MMP12/PRSS2",101
"GO:0072348","sulfur compound transport","16/4095","66/18986",0.242424242424242,1.12397232397232,0.529061874376703,0.343474997912478,0.734378722356386,0.595287893793941,"SLC26A3/SLC1A1/ABCC5/SLC36A1/ABCC4/SLC6A11/SLC19A3/SLC25A47/SLC7A11/SLC26A2/RACGAP1/SLC13A4/SLC26A9/SLC22A1/SLC35F3/SLC26A6",16
"GO:0006595","polyamine metabolic process","5/4095","18/18986",0.277777777777778,1.28788495455162,0.640788593521591,0.344195807732545,0.734378722356386,0.595287893793941,"AOC1/DHPS/AGMAT/OAZ3/SATL1",5
"GO:0007603","phototransduction, visible light","5/4095","18/18986",0.277777777777778,1.28788495455162,0.640788593521591,0.344195807732545,0.734378722356386,0.595287893793941,"GUCY2F/GNAT1/GUCY2D/RHO/ABCA4",5
"GO:0009148","pyrimidine nucleoside triphosphate biosynthetic process","5/4095","18/18986",0.277777777777778,1.28788495455162,0.640788593521591,0.344195807732545,0.734378722356386,0.595287893793941,"CMPK2/UCK2/DTYMK/TYMS/NME1",5
"GO:0010517","regulation of phospholipase activity","5/4095","18/18986",0.277777777777778,1.28788495455162,0.640788593521591,0.344195807732545,0.734378722356386,0.595287893793941,"ANGPTL3/AGTR1/PLA2G1B/AVPR1B/ANXA8",5
"GO:0010715","regulation of extracellular matrix disassembly","5/4095","18/18986",0.277777777777778,1.28788495455162,0.640788593521591,0.344195807732545,0.734378722356386,0.595287893793941,"FAP/IL6/PDPN/MELTF/DDR1",5
"GO:0019896","axonal transport of mitochondrion","5/4095","18/18986",0.277777777777778,1.28788495455162,0.640788593521591,0.344195807732545,0.734378722356386,0.595287893793941,"FEZ1/UCHL1/AGBL4/MAPT/NEFL",5
"GO:0021511","spinal cord patterning","5/4095","18/18986",0.277777777777778,1.28788495455162,0.640788593521591,0.344195807732545,0.734378722356386,0.595287893793941,"LHX3/NKX2-2/DLL4/ASCL1/FOXN4",5
"GO:0032274","gonadotropin secretion","5/4095","18/18986",0.277777777777778,1.28788495455162,0.640788593521591,0.344195807732545,0.734378722356386,0.595287893793941,"INHBA/INHA/KISS1/LEP/FOXD1",5
"GO:0034384","high-density lipoprotein particle clearance","5/4095","18/18986",0.277777777777778,1.28788495455162,0.640788593521591,0.344195807732545,0.734378722356386,0.595287893793941,"TREM2/LIPG/APOC3/APOA1/LDLR",5
"GO:0046184","aldehyde biosynthetic process","5/4095","18/18986",0.277777777777778,1.28788495455162,0.640788593521591,0.344195807732545,0.734378722356386,0.595287893793941,"DKK3/BMP5/PCK1/WNT4/TKT",5
"GO:0046579","positive regulation of Ras protein signal transduction","5/4095","18/18986",0.277777777777778,1.28788495455162,0.640788593521591,0.344195807732545,0.734378722356386,0.595287893793941,"IGF1/KITLG/RASGRF1/SRC/RASGEF1A",5
"GO:0098915","membrane repolarization during ventricular cardiac muscle cell action potential","5/4095","18/18986",0.277777777777778,1.28788495455162,0.640788593521591,0.344195807732545,0.734378722356386,0.595287893793941,"KCNH2/KCNJ5/KCND3/KCNE5/KCNE1",5
"GO:0110096","cellular response to aldehyde","5/4095","18/18986",0.277777777777778,1.28788495455162,0.640788593521591,0.344195807732545,0.734378722356386,0.595287893793941,"SGK1/ACE/SCNN1G/AKR1B10/ADH4",5
"GO:1903236","regulation of leukocyte tethering or rolling","5/4095","18/18986",0.277777777777778,1.28788495455162,0.640788593521591,0.344195807732545,0.734378722356386,0.595287893793941,"SELE/CXCL12/CCL25/CHST4/SELP",5
"GO:1905906","regulation of amyloid fibril formation","5/4095","18/18986",0.277777777777778,1.28788495455162,0.640788593521591,0.344195807732545,0.734378722356386,0.595287893793941,"TREM2/CRYAB/LDLR/CHRNA7/PFDN6",5
"GO:0010828","positive regulation of D-glucose transmembrane transport","11/4095","44/18986",0.25,1.15909645909646,0.554044002510508,0.344572522621779,0.734427676553197,0.595327576099302,"IGF1/CLTCL1/NR4A3/GPC3/GIP/FGF19/TERT/ERFE/ITLN1/ADIPOQ/C1QTNF12",11
"GO:0046717","acid secretion","11/4095","44/18986",0.25,1.15909645909646,0.554044002510508,0.344572522621779,0.734427676553197,0.595327576099302,"SLC22A16/ACACB/CCKBR/SGK1/TRPC4/HTR1B/AGXT/CACNB4/ABAT/SLC51B/SLC26A6",11
"GO:0050913","sensory perception of bitter taste","11/4095","44/18986",0.25,1.15909645909646,0.554044002510508,0.344572522621779,0.734427676553197,0.595327576099302,"ITPR3/CST4/GNAT1/TAS2R10/TAS2R4/TAS2R5/REEP2/PIP/AZGP1/CST2/CST1",11
"GO:0009247","glycolipid biosynthetic process","18/4095","75/18986",0.24,1.1127326007326,0.51297149485037,0.346491120891523,0.738011867617101,0.598232923823077,"ST3GAL6/PIGU/ST8SIA5/CWH43/ST6GALNAC5/PIGZ/GAL3ST1/B4GALNT1/PIGC/ST6GALNAC4/ST8SIA6/GAL3ST2/PGAP4/B3GALT1/UGT8/B3GNT5/FUT2/GAL3ST4",18
"GO:1903578","regulation of ATP metabolic process","18/4095","75/18986",0.24,1.1127326007326,0.51297149485037,0.346491120891523,0.738011867617101,0.598232923823077,"SLC4A1/IGF1/SLC4A4/TREM2/TAFAZZIN/GCK/CBFA2T3/NCOR1/UCHL1/PINK1/SLC2A6/PRKAA2/FBP1/GPD1/NUPR1/BEND3/SRC/ARL2",18
"GO:0014047","glutamate secretion","8/4095","31/18986",0.258064516129032,1.19648666745441,0.574146023525049,0.347814221770958,0.738556758673551,0.598674612885501,"ABCC8/KMO/SLC38A2/ADORA1/GRM2/NPY5R/AVPR1A/GRM7",8
"GO:0030262","apoptotic nuclear changes","8/4095","31/18986",0.258064516129032,1.19648666745441,0.574146023525049,0.347814221770958,0.738556758673551,0.598674612885501,"CDK5RAP3/ACVR1C/TOP2A/ERN2/IL6/CDKN2A/DNASE1L3/ST20",8
"GO:0031281","positive regulation of cyclase activity","8/4095","31/18986",0.258064516129032,1.19648666745441,0.574146023525049,0.347814221770958,0.738556758673551,0.598674612885501,"GIPR/CALCA/GLP1R/CAP2/TMIGD3/AVPR2/CACNA1C/DRD5",8
"GO:0032607","interferon-alpha production","8/4095","31/18986",0.258064516129032,1.19648666745441,0.574146023525049,0.347814221770958,0.738556758673551,0.598674612885501,"IL10/TLR4/TRIM65/TLR3/NMB/TLR9/LILRA4/MMP12",8
"GO:0032647","regulation of interferon-alpha production","8/4095","31/18986",0.258064516129032,1.19648666745441,0.574146023525049,0.347814221770958,0.738556758673551,0.598674612885501,"IL10/TLR4/TRIM65/TLR3/NMB/TLR9/LILRA4/MMP12",8
"GO:0040018","positive regulation of multicellular organism growth","8/4095","31/18986",0.258064516129032,1.19648666745441,0.574146023525049,0.347814221770958,0.738556758673551,0.598674612885501,"GHRHR/GHR/ATP8A2/SLC6A3/IGF2/FOXS1/POU3F2/GPR21",8
"GO:0060964","regulation of miRNA-mediated gene silencing","8/4095","31/18986",0.258064516129032,1.19648666745441,0.574146023525049,0.347814221770958,0.738556758673551,0.598674612885501,"BMP4/ZFP36/LIN28A/IL6/MAEL/LIN28B/TRIM71/LINC-ROR",8
"GO:0150117","positive regulation of cell-substrate junction organization","8/4095","31/18986",0.258064516129032,1.19648666745441,0.574146023525049,0.347814221770958,0.738556758673551,0.598674612885501,"FERMT2/SFRP1/HRG/TEK/SDC4/THY1/WNT4/S100A10",8
"GO:1903901","negative regulation of viral life cycle","8/4095","31/18986",0.258064516129032,1.19648666745441,0.574146023525049,0.347814221770958,0.738556758673551,0.598674612885501,"FCN1/APCS/FCN3/TRIM11/LY6E/TRIM31/TRIM59/RFPL4B",8
"GO:0046034","ATP metabolic process","52/4095","228/18986",0.228070175438596,1.05742133110554,0.45742272368161,0.348575415733106,0.739920821126717,0.599780322841452,"SLC4A1/IGF1/ATP1A2/PFKP/PKM/ABCC9/PGM1/SLC4A4/TREM2/TAFAZZIN/GCK/ENO3/MYH3/ATP6V1B1/PFKFB2/CBFA2T3/FIGNL1/MYH8/ALDOB/NCOR1/SLC25A25/ALDOA/UCHL1/HKDC1/PINK1/HK2/SLC2A6/HK3/PRKAA2/FOXK1/FBP1/GPD1/PGK2/NUPR1/BEND3/DHTKD1/ATP6V0C/NDUFA13/SRC/OGDHL/MYH6/ND6/ND2/ND5/ND3/ND4/ND1/ATP6/ND4L/ARL2/ATP8/MYH4",52
"GO:0051646","mitochondrion localization","13/4095","53/18986",0.245283018867925,1.13722671458521,0.524610773535665,0.350292420030582,0.743058989083945,0.602324123930399,"TLE6/KAT2A/MSTO1/MAP1B/FEZ1/UCHL1/AGBL4/MAPT/LRRK2/ATP2A1/EPCIP/NEFL/MYO19",13
"GO:2000573","positive regulation of DNA biosynthetic process","13/4095","53/18986",0.245283018867925,1.13722671458521,0.524610773535665,0.350292420030582,0.743058989083945,0.602324123930399,"HGF/NOX4/PDGFRB/CHTF18/GCH1/PCNA/RFC3/PKIB/DSCC1/CCNA2/CCT3/RFC4/POLG2",13
"GO:0071216","cellular response to biotic stimulus","61/4095","269/18986",0.226765799256506,1.05137373984958,0.4450097475945,0.3511852320841,0.744699225542995,0.603653700724099,"TBXA2R/NOS2/MAP2K3/FCGR2B/PTGS2/CXCL2/TREM2/PABPN1/MMP9/PYCARD/LILRB1/SERPINE1/CSF3/CCL2/PLSCR4/KMO/TNFSF4/CD274/IL1B/IL37/ZFP36/ASS1/EPHB2/CD180/HMGCS2/CMPK2/EDNRB/IL6/IL10/TLR4/IGFBPL1/IRF8/ANKRD1/MMP3/LY96/EME1/CDA/SPON2/ADAMTS13/SCIMP/GBP2/CXCL5/PPBP/PF4/CAMP/HMGB2/AXL/CD14/MYD88/TRIB1/IRAK1/FCAR/NUGGC/SRC/PDCD1LG2/IRGM/TLR9/DEFA3/LILRA2/TIFAB/MRC1",61
"GO:0043200","response to amino acid","30/4095","129/18986",0.232558139534884,1.07822926427578,0.467517769681989,0.352935266806283,0.746547198202496,0.605151668623731,"CPS1/PTGS2/GRIN2D/CPEB3/COL1A1/DNMT3A/BCL11A/HPCA/PCK1/SIX1/ASS1/DNMT1/PCNA/HMGCS2/PDGFRA/STAMBPL1/PDX1/MMP3/SST/GIP/COL1A2/MYD88/GPRC6A/GRIN1/NQO1/COL4A1/COL4A6/CASTOR1/GDF10/CASTOR2",30
"GO:0002823","negative regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","15/4095","62/18986",0.241935483870968,1.12170625073851,0.50335290669797,0.354210718667209,0.746547198202496,0.605151668623731,"FCGR2B/IL4I1/LILRB1/CD69/IL1RL1/TNFSF4/ARG1/CD274/FOXJ1/KLRD1/IL33/SUSD4/SVEP1/PDCD1/CR1",15
"GO:0002369","T cell cytokine production","10/4095","40/18986",0.25,1.15909645909646,0.528204461416564,0.356574513625736,0.746547198202496,0.605151668623731,"CLC/GATA3/CD81/IL18R1/TNFSF4/ARG1/IL1B/TRAF2/RSAD2/IL6",10
"GO:0002724","regulation of T cell cytokine production","10/4095","40/18986",0.25,1.15909645909646,0.528204461416564,0.356574513625736,0.746547198202496,0.605151668623731,"CLC/GATA3/CD81/IL18R1/TNFSF4/ARG1/IL1B/TRAF2/RSAD2/IL6",10
"GO:0006688","glycosphingolipid biosynthetic process","10/4095","40/18986",0.25,1.15909645909646,0.528204461416564,0.356574513625736,0.746547198202496,0.605151668623731,"ST8SIA5/ST6GALNAC5/GAL3ST1/B4GALNT1/ST6GALNAC4/ST8SIA6/B3GALT1/UGT8/B3GNT5/FUT2",10
"GO:0016266","O-glycan processing","10/4095","40/18986",0.25,1.15909645909646,0.528204461416564,0.356574513625736,0.746547198202496,0.605151668623731,"ST6GALNAC2/ST6GALNAC4/GCNT3/CHST4/GALNT13/GALNT10/GXYLT2/B3GNT4/B3GNT5/B3GNT3",10
"GO:0045745","positive regulation of G protein-coupled receptor signaling pathway","10/4095","40/18986",0.25,1.15909645909646,0.528204461416564,0.356574513625736,0.746547198202496,0.605151668623731,"TREM2/CHGA/SLC39A14/GRP/MRAP2/GPR27/NRXN1/PTGDR2/PDE6G/LRRK2",10
"GO:0045981","positive regulation of nucleotide metabolic process","10/4095","40/18986",0.25,1.15909645909646,0.528204461416564,0.356574513625736,0.746547198202496,0.605151668623731,"IGF1/SLC4A4/TREM2/TAFAZZIN/UCHL1/PINK1/PRKAA2/GPD1/BEND3/SRC",10
"GO:1900544","positive regulation of purine nucleotide metabolic process","10/4095","40/18986",0.25,1.15909645909646,0.528204461416564,0.356574513625736,0.746547198202496,0.605151668623731,"IGF1/SLC4A4/TREM2/TAFAZZIN/UCHL1/PINK1/PRKAA2/GPD1/BEND3/SRC",10
"GO:0000722","telomere maintenance via recombination","4/4095","14/18986",0.285714285714286,1.32468166753881,0.63728771934442,0.356611739668019,0.746547198202496,0.605151668623731,"RAD51/XRCC3/BRCA2/NSMCE2",4
"GO:0001878","response to yeast","4/4095","14/18986",0.285714285714286,1.32468166753881,0.63728771934442,0.356611739668019,0.746547198202496,0.605151668623731,"MPO/CALCA/CAMP/ANG",4
"GO:0001977","renal system process involved in regulation of blood volume","4/4095","14/18986",0.285714285714286,1.32468166753881,0.63728771934442,0.356611739668019,0.746547198202496,0.605151668623731,"ADORA1/CYP4F2/CYP4A11/GJA5",4
"GO:0006287","base-excision repair, gap-filling","4/4095","14/18986",0.285714285714286,1.32468166753881,0.63728771934442,0.356611739668019,0.746547198202496,0.605151668623731,"POLD1/LIG1/PCNA/FEN1",4
"GO:0006617","SRP-dependent cotranslational protein targeting to membrane, signal sequence recognition","4/4095","14/18986",0.285714285714286,1.32468166753881,0.63728771934442,0.356611739668019,0.746547198202496,0.605151668623731,"SNAP25-AS1/BHLHE40-AS1/TTC9-DT/RN7SL1",4
"GO:0007100","mitotic centrosome separation","4/4095","14/18986",0.285714285714286,1.32468166753881,0.63728771934442,0.356611739668019,0.746547198202496,0.605151668623731,"AURKA/NEK2/KIF11/CHEK1",4
"GO:0008212","mineralocorticoid metabolic process","4/4095","14/18986",0.285714285714286,1.32468166753881,0.63728771934442,0.356611739668019,0.746547198202496,0.605151668623731,"DKK3/BMP5/EDNRB/WNT4",4
"GO:0009159","deoxyribonucleoside monophosphate catabolic process","4/4095","14/18986",0.285714285714286,1.32468166753881,0.63728771934442,0.356611739668019,0.746547198202496,0.605151668623731,"DPYS/XDH/DPYD/NT5M",4
"GO:0014733","regulation of skeletal muscle adaptation","4/4095","14/18986",0.285714285714286,1.32468166753881,0.63728771934442,0.356611739668019,0.746547198202496,0.605151668623731,"GTF2IRD1/CAMK2B/TNNT1/TNNC1",4
"GO:0014874","response to stimulus involved in regulation of muscle adaptation","4/4095","14/18986",0.285714285714286,1.32468166753881,0.63728771934442,0.356611739668019,0.746547198202496,0.605151668623731,"SGCA/CASQ1/FBXO32/SCN5A",4
"GO:0042559","pteridine-containing compound biosynthetic process","4/4095","14/18986",0.285714285714286,1.32468166753881,0.63728771934442,0.356611739668019,0.746547198202496,0.605151668623731,"MTHFD1/MTHFD1L/GCH1/QDPR",4
"GO:0051000","positive regulation of nitric-oxide synthase activity","4/4095","14/18986",0.285714285714286,1.32468166753881,0.63728771934442,0.356611739668019,0.746547198202496,0.605151668623731,"ESR1/GCH1/S100A1/TERT",4
"GO:0051177","meiotic sister chromatid cohesion","4/4095","14/18986",0.285714285714286,1.32468166753881,0.63728771934442,0.356611739668019,0.746547198202496,0.605151668623731,"BUB1B/SGO2/BUB1/MEIKIN",4
"GO:0051547","regulation of keratinocyte migration","4/4095","14/18986",0.285714285714286,1.32468166753881,0.63728771934442,0.356611739668019,0.746547198202496,0.605151668623731,"EPB41L4B/MMP9/HAS2/EPPK1",4
"GO:0060019","radial glial cell differentiation","4/4095","14/18986",0.285714285714286,1.32468166753881,0.63728771934442,0.356611739668019,0.746547198202496,0.605151668623731,"EMX1/LEF1/GAP43/HES5",4
"GO:0070307","lens fiber cell development","4/4095","14/18986",0.285714285714286,1.32468166753881,0.63728771934442,0.356611739668019,0.746547198202496,0.605151668623731,"BFSP1/EPHA2/WNT7A/BFSP2",4
"GO:0070943","neutrophil-mediated killing of symbiont cell","4/4095","14/18986",0.285714285714286,1.32468166753881,0.63728771934442,0.356611739668019,0.746547198202496,0.605151668623731,"DAO/ARG1/AZU1/MYD88",4
"GO:0071107","response to parathyroid hormone","4/4095","14/18986",0.285714285714286,1.32468166753881,0.63728771934442,0.356611739668019,0.746547198202496,0.605151668623731,"PHEX/FGF23/ITGA2/FOS",4
"GO:0072283","metanephric renal vesicle morphogenesis","4/4095","14/18986",0.285714285714286,1.32468166753881,0.63728771934442,0.356611739668019,0.746547198202496,0.605151668623731,"PAX8/KIF26B/SIX2/LHX1",4
"GO:0090153","regulation of sphingolipid biosynthetic process","4/4095","14/18986",0.285714285714286,1.32468166753881,0.63728771934442,0.356611739668019,0.746547198202496,0.605151668623731,"CCN1/PAQR4/SPHK1/PLA2G6",4
"GO:0090435","protein localization to nuclear envelope","4/4095","14/18986",0.285714285714286,1.32468166753881,0.63728771934442,0.356611739668019,0.746547198202496,0.605151668623731,"LMNB1/PLK1/LMNB2/TMEM201",4
"GO:0090715","immunological memory formation process","4/4095","14/18986",0.285714285714286,1.32468166753881,0.63728771934442,0.356611739668019,0.746547198202496,0.605151668623731,"TNFSF4/PCK1/FGL2/IFNL1",4
"GO:0140052","cellular response to oxidised low-density lipoprotein particle stimulus","4/4095","14/18986",0.285714285714286,1.32468166753881,0.63728771934442,0.356611739668019,0.746547198202496,0.605151668623731,"TREM2/SMPD3/TLR4/MYD88",4
"GO:1901077","regulation of relaxation of muscle","4/4095","14/18986",0.285714285714286,1.32468166753881,0.63728771934442,0.356611739668019,0.746547198202496,0.605151668623731,"ABCC8/CHGA/SLN/TIFAB",4
"GO:1901653","cellular response to peptide","4/4095","14/18986",0.285714285714286,1.32468166753881,0.63728771934442,0.356611739668019,0.746547198202496,0.605151668623731,"SMPD3/ANO1/KLF4/KLF11",4
"GO:1902047","polyamine transmembrane transport","4/4095","14/18986",0.285714285714286,1.32468166753881,0.63728771934442,0.356611739668019,0.746547198202496,0.605151668623731,"SLC22A16/ATP13A4/OAZ3/SLC22A1",4
"GO:1902306","negative regulation of sodium ion transmembrane transport","4/4095","14/18986",0.285714285714286,1.32468166753881,0.63728771934442,0.356611739668019,0.746547198202496,0.605151668623731,"ATP1A2/GRP/OSR1/STK39",4
"GO:1905907","negative regulation of amyloid fibril formation","4/4095","14/18986",0.285714285714286,1.32468166753881,0.63728771934442,0.356611739668019,0.746547198202496,0.605151668623731,"TREM2/CRYAB/LDLR/PFDN6",4
"GO:2000303","regulation of ceramide biosynthetic process","4/4095","14/18986",0.285714285714286,1.32468166753881,0.63728771934442,0.356611739668019,0.746547198202496,0.605151668623731,"CCN1/PAQR4/SPHK1/PLA2G6",4
"GO:0006024","glycosaminoglycan biosynthetic process","17/4095","71/18986",0.23943661971831,1.11012055237407,0.487488870064677,0.35693681507365,0.746725725320354,0.60529638282737,"ST3GAL6/SMPD3/CEMIP/DSE/ABCC5/HS3ST3B1/IL1B/CHST5/EGF/CHST7/HS3ST3A1/NDST3/HAS2/CHST1/B3GNT4/B3GNT3/CHST6",17
"GO:0046513","ceramide biosynthetic process","17/4095","71/18986",0.23943661971831,1.11012055237407,0.487488870064677,0.35693681507365,0.746725725320354,0.60529638282737,"ST6GALNAC5/GAL3ST1/B4GALNT1/ST6GALNAC4/CCN1/ST8SIA6/TLCD3B/CERS3/PAQR4/SGMS2/B3GALT1/UGT8/SPHK1/GBA1/PLA2G6/SPTSSB/CERS1",17
